run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk1305_r2_20260423_121836,1305,1305,1305.0000,1305.0000,44.3757,81.2948,81.5260,664.7630,10.8250,7.5991,26.4008,200.6208,data\raw\memory\logs\20_mish_custom\clk1305_r2_20260423_121836_power.csv
clk1245_r1_20260423_121857,1245,1245,1245.0000,1245.0000,43.9123,80.1170,80.1170,672.5029,10.9510,7.5985,25.7871,195.9438,data\raw\memory\logs\20_mish_custom\clk1245_r1_20260423_121857_power.csv
clk1245_r2_20260423_121916,1245,1245,1245.0000,1245.0000,44.0872,79.6512,79.6512,668.5698,10.8870,7.6007,26.0594,198.0697,data\raw\memory\logs\20_mish_custom\clk1245_r2_20260423_121916_power.csv
clk1185_r1_20260423_121937,1185,1185,1185.0000,1185.0000,43.5698,80.2326,80.2326,665.6570,10.8396,7.6161,25.0205,190.5581,data\raw\memory\logs\20_mish_custom\clk1185_r1_20260423_121937_power.csv
clk1185_r2_20260423_121955,1185,1185,1185.0000,1185.0000,43.6301,80.0751,79.2428,665.1214,10.8308,7.6154,25.5229,194.3678,data\raw\memory\logs\20_mish_custom\clk1185_r2_20260423_121955_power.csv
clk1065_r1_20260423_122016,1065,1065,1065.0000,1065.0000,43.4171,78.6857,78.8571,659.3543,10.7369,7.6395,24.2009,184.8827,data\raw\memory\logs\20_mish_custom\clk1065_r1_20260423_122016_power.csv
clk1065_r2_20260423_122035,1065,1065,1065.0000,1065.0000,43.5829,78.8571,78.8571,659.3543,10.7369,7.6440,24.7857,189.4619,data\raw\memory\logs\20_mish_custom\clk1065_r2_20260423_122035_power.csv
clk1005_r1_20260423_122057,1005,1005,1005.0000,1005.0000,43.1477,81.2500,81.2500,663.3636,10.8022,7.7272,24.1086,186.2913,data\raw\memory\logs\20_mish_custom\clk1005_r1_20260423_122057_power.csv
clk1005_r2_20260423_122116,1005,1005,1005.0000,1005.0000,43.4114,84.0000,84.0000,665.6000,10.8386,7.7261,24.6381,190.3552,data\raw\memory\logs\20_mish_custom\clk1005_r2_20260423_122116_power.csv
clk945_r1_20260423_122137,945,945,945.0000,945.0000,42.9441,82.1229,82.1229,670.0112,10.9105,7.9667,24.1230,192.1812,data\raw\memory\logs\20_mish_custom\clk945_r1_20260423_122137_power.csv
clk945_r2_20260423_122157,945,945,945.0000,945.0000,43.2584,82.0225,82.0225,673.7303,10.9710,7.9632,24.7743,197.2817,data\raw\memory\logs\20_mish_custom\clk945_r2_20260423_122157_power.csv
clk885_r1_20260423_122218,885,885,885.0000,885.0000,43.0733,82.2827,81.0000,677.7382,11.0363,8.6457,24.1022,208.3795,data\raw\memory\logs\20_mish_custom\clk885_r1_20260423_122218_power.csv
clk885_r2_20260423_122239,885,885,885.0000,885.0000,43.3125,82.1406,81.0156,671.8854,10.9410,8.6519,24.3973,211.0840,data\raw\memory\logs\20_mish_custom\clk885_r2_20260423_122239_power.csv
clk825_r1_20260423_122302,825,825,825.0000,825.0000,42.7548,82.5481,76.8029,665.7885,10.8417,9.2909,23.3000,216.4781,data\raw\memory\logs\20_mish_custom\clk825_r1_20260423_122302_power.csv
clk825_r2_20260423_122325,825,825,825.0000,825.0000,43.2184,81.0680,75.3495,677.1893,11.0273,9.2887,24.1312,224.1465,data\raw\memory\logs\20_mish_custom\clk825_r2_20260423_122325_power.csv
clk765_r1_20260423_122350,765,765,765.0000,765.0000,42.7241,84.2365,78.2020,685.4236,11.1614,9.2926,23.6184,219.4755,data\raw\memory\logs\20_mish_custom\clk765_r1_20260423_122350_power.csv
clk765_r2_20260423_122412,765,765,765.0000,765.0000,42.7647,86.7647,80.9118,681.6618,11.1002,9.2937,24.1945,224.8571,data\raw\memory\logs\20_mish_custom\clk765_r2_20260423_122412_power.csv
clk705_r1_20260423_122436,705,705,705.0000,705.0000,42.6520,80.3922,74.5882,683.0833,11.1233,9.3055,23.6988,220.5296,data\raw\memory\logs\20_mish_custom\clk705_r1_20260423_122436_power.csv
clk705_r2_20260423_122459,705,705,705.0000,705.0000,42.7696,84.3137,78.3676,682.7304,11.1176,9.2982,24.1777,224.8082,data\raw\memory\logs\20_mish_custom\clk705_r2_20260423_122459_power.csv
clk645_r1_20260423_122523,645,645,645.0000,645.0000,42.6502,85.7143,79.8424,688.4187,11.2102,9.3038,23.7598,221.0558,data\raw\memory\logs\20_mish_custom\clk645_r1_20260423_122523_power.csv
clk645_r2_20260423_122545,645,645,645.0000,645.0000,42.5312,73.9196,68.3125,622.6562,10.1393,9.3057,22.4271,208.6998,data\raw\memory\logs\20_mish_custom\clk645_r2_20260423_122545_power.csv
clk585_r1_20260423_122612,585,585,585.0000,585.0000,42.6453,85.0887,78.7143,687.1281,11.1892,9.3092,23.6543,220.2039,data\raw\memory\logs\20_mish_custom\clk585_r1_20260423_122612_power.csv
clk585_r2_20260423_122634,585,585,585.0000,585.0000,42.6699,80.7573,74.6699,677.9078,11.0390,9.3118,23.9368,222.8957,data\raw\memory\logs\20_mish_custom\clk585_r2_20260423_122634_power.csv
clk525_r1_20260423_122659,525,525,525.0000,525.0000,42.5340,84.4660,78.3641,676.1942,11.0111,9.3161,23.2348,216.4585,data\raw\memory\logs\20_mish_custom\clk525_r1_20260423_122659_power.csv
clk525_r2_20260423_122722,525,525,525.0000,525.0000,42.6893,82.5243,76.2816,677.9272,11.0394,9.3128,23.6900,220.6203,data\raw\memory\logs\20_mish_custom\clk525_r2_20260423_122722_power.csv
